GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Apache Commons Math,org.apache.commons.math3.optimization.general,NonLinearConjugateGradientOptimizer.IdentityPreconditioner,0,7,0,0,0,2,0,2,0,2
Apache Commons Math,org.apache.commons.math3.optimization.general,AbstractScalarDifferentiableOptimizer,3,28,0,0,1,9,1,4,1,4
Apache Commons Math,org.apache.commons.math3.optimization.general,ConjugateGradientFormula,0,24,0,0,0,5,0,1,0,1
Apache Commons Math,org.apache.commons.math3.optimization.general,GaussNewtonOptimizer,24,232,3,19,7,53,5,11,2,3
Apache Commons Math,org.apache.commons.math3.geometry.enclosing,EnclosingBall,0,55,0,4,0,11,0,9,0,7
Apache Commons Math,org.apache.commons.math3.geometry.enclosing,WelzlEncloser,4,208,1,19,1,44,1,14,0,5
Apache Commons Math,org.apache.commons.math3.optim,MaxIter,11,11,1,1,2,5,2,2,1,2
Apache Commons Math,org.apache.commons.math3.optim,BaseMultivariateOptimizer,10,173,2,28,1,35,2,20,0,7
Apache Commons Math,org.apache.commons.math3.optim,BaseOptimizer,13,103,0,6,4,26,2,13,2,10
Apache Commons Math,org.apache.commons.math3.optim,BaseOptimizer.MaxIterCallback,0,6,0,0,0,1,0,1,0,1
Apache Commons Math,org.apache.commons.math3.optim,AbstractOptimizationProblem.MaxEvalCallback,0,6,0,0,0,1,0,1,0,1
Apache Commons Math,org.apache.commons.math3.optim,BaseOptimizer.MaxEvalCallback,0,6,0,0,0,1,0,1,0,1
Apache Commons Math,org.apache.commons.math3.optim,PointVectorValuePair,6,66,3,9,0,18,3,10,0,7
Apache Commons Math,org.apache.commons.math3.optim,SimpleVectorValueChecker,0,83,0,12,0,21,0,9,0,3
Apache Commons Math,org.apache.commons.math3.optim,MaxEval,11,11,1,1,2,5,2,2,1,2
Apache Commons Math,org.apache.commons.math3.optim,PointValuePair,4,45,2,4,0,11,2,6,0,5
Apache Commons Math,org.apache.commons.math3.optim,AbstractOptimizationProblem.MaxIterCallback,0,6,0,0,0,1,0,1,0,1
Apache Commons Math,org.apache.commons.math3.optim,SimpleValueChecker,0,71,1,9,0,16,1,7,0,3
Apache Commons Math,org.apache.commons.math3.optim,PointValuePair.DataTransferObject,0,20,0,0,0,5,0,2,0,2
Apache Commons Math,org.apache.commons.math3.optim,AbstractConvergenceChecker,0,15,0,0,0,6,0,3,0,3
Apache Commons Math,org.apache.commons.math3.optim,PointVectorValuePair.DataTransferObject,0,22,0,0,0,5,0,2,0,2
Apache Commons Math,org.apache.commons.math3.optim,AbstractOptimizationProblem,0,40,0,0,0,10,0,5,0,5
Apache Commons Math,org.apache.commons.math3.optim,SimplePointChecker,0,85,2,10,0,21,2,7,0,3
Apache Commons Math,org.apache.commons.math3.optim,InitialGuess,0,13,0,0,0,4,0,2,0,2
Apache Commons Math,org.apache.commons.math3.optim,SimpleBounds,0,41,0,0,0,11,0,4,0,4
Apache Commons Math,org.apache.commons.math3.optim,BaseMultiStartMultivariateOptimizer,14,219,4,30,3,51,4,17,0,4
Apache Commons Math,org.apache.commons.math3.analysis.solvers,BaseSecantSolver,12,261,3,45,3,66,3,33,0,7
Apache Commons Math,org.apache.commons.math3.analysis.solvers,AbstractDifferentiableUnivariateSolver,6,23,0,0,2,7,1,3,1,3
Apache Commons Math,org.apache.commons.math3.analysis.solvers,BrentSolver,6,344,1,39,2,89,2,24,1,5
Apache Commons Math,org.apache.commons.math3.analysis.solvers,NewtonRaphsonSolver,0,54,0,2,0,14,0,5,0,4
Apache Commons Math,org.apache.commons.math3.analysis.solvers,LaguerreSolver.ComplexSolver,29,317,8,22,6,64,7,12,0,4
Apache Commons Math,org.apache.commons.math3.analysis.solvers,SecantSolver,11,92,1,9,5,25,3,6,2,2
Apache Commons Math,org.apache.commons.math3.analysis.solvers,MullerSolver2,19,239,5,15,6,50,6,8,1,3
Apache Commons Math,org.apache.commons.math3.analysis.solvers,RiddersSolver,13,166,4,12,6,49,5,7,1,3
Apache Commons Math,org.apache.commons.math3.analysis.solvers,AbstractUnivariateDifferentiableSolver,6,28,0,0,2,7,1,3,1,3
Apache Commons Math,org.apache.commons.math3.analysis.solvers,BracketingNthOrderBrentSolver,4,662,1,65,1,136,1,43,0,9
Apache Commons Math,org.apache.commons.math3.analysis.solvers,AbstractUnivariateSolver,0,15,0,0,0,6,0,3,0,3
Apache Commons Math,org.apache.commons.math3.analysis.solvers,IllinoisSolver,18,5,0,0,6,2,3,1,3,1
Apache Commons Math,org.apache.commons.math3.analysis.solvers,AbstractPolynomialSolver,11,19,0,0,4,6,2,3,2,3
Apache Commons Math,org.apache.commons.math3.analysis.solvers,UnivariateSolverUtils,125,359,19,49,31,72,14,32,1,11
Apache Commons Math,org.apache.commons.math3.analysis.solvers,BisectionSolver,5,57,0,4,2,18,1,5,1,3
Apache Commons Math,org.apache.commons.math3.analysis.solvers,BaseAbstractUnivariateSolver,4,150,0,0,1,47,1,21,1,21
Apache Commons Math,org.apache.commons.math3.analysis.solvers,LaguerreSolver,89,152,8,8,21,35,9,9,3,7
Apache Commons Math,org.apache.commons.math3.analysis.solvers,BaseSecantSolver.Method,0,34,0,0,0,7,0,1,0,1
Apache Commons Math,org.apache.commons.math3.analysis.solvers,AllowedSolution,0,54,0,0,0,11,0,1,0,1
Apache Commons Math,org.apache.commons.math3.analysis.solvers,NewtonSolver,0,46,0,2,0,13,0,5,0,4
Apache Commons Math,org.apache.commons.math3.analysis.solvers,PegasusSolver,5,18,0,0,2,6,1,3,1,3
Apache Commons Math,org.apache.commons.math3.analysis.solvers,MullerSolver,11,320,5,31,5,63,6,17,1,4
Apache Commons Math,org.apache.commons.math3.analysis.solvers,RegulaFalsiSolver,18,5,0,0,6,2,3,1,3,1
Apache Commons Math,org.apache.commons.math3.optim.nonlinear.vector,Weight,20,13,2,0,6,4,2,2,1,2
Apache Commons Math,org.apache.commons.math3.optim.nonlinear.vector,MultivariateVectorOptimizer,0,95,0,10,0,24,0,13,0,8
Apache Commons Math,org.apache.commons.math3.optim.nonlinear.vector,Target,0,13,0,0,0,4,0,2,0,2
Apache Commons Math,org.apache.commons.math3.optim.nonlinear.vector,JacobianMultivariateVectorOptimizer,0,42,0,4,0,10,0,6,0,4
Apache Commons Math,org.apache.commons.math3.optim.nonlinear.vector,ModelFunction,0,9,0,0,0,4,0,2,0,2
Apache Commons Math,org.apache.commons.math3.optim.nonlinear.vector,ModelFunctionJacobian,0,9,0,0,0,4,0,2,0,2
Apache Commons Math,org.apache.commons.math3.optim.nonlinear.vector,MultiStartMultivariateVectorOptimizer,0,41,0,0,0,11,0,5,0,5
Apache Commons Math,org.apache.commons.math3.optim.nonlinear.vector,MultiStartMultivariateVectorOptimizer.new Comparator() {...},8,51,4,2,2,10,3,3,0,3
Apache Commons Math,org.apache.commons.math3.optim.univariate,UnivariatePointValuePair,0,15,0,0,0,6,0,3,0,3
Apache Commons Math,org.apache.commons.math3.optim.univariate,SearchInterval,19,43,3,3,2,13,3,5,0,5
Apache Commons Math,org.apache.commons.math3.optim.univariate,BracketFinder,44,360,10,36,10,90,13,22,5,7
Apache Commons Math,org.apache.commons.math3.optim.univariate,MultiStartUnivariateOptimizer.new Comparator() {...},6,33,3,5,1,8,3,3,0,2
Apache Commons Math,org.apache.commons.math3.optim.univariate,UnivariateOptimizer,0,83,0,8,0,23,0,12,0,8
Apache Commons Math,org.apache.commons.math3.optim.univariate,MultiStartUnivariateOptimizer,13,213,2,18,2,49,2,14,0,6
Apache Commons Math,org.apache.commons.math3.optim.univariate,BrentOptimizer,23,470,5,69,6,135,5,37,0,5
Apache Commons Math,org.apache.commons.math3.optim.univariate,UnivariateObjectiveFunction,0,9,0,0,0,4,0,2,0,2
Apache Commons Math,org.apache.commons.math3.optim.univariate,SimpleUnivariateValueChecker,0,67,1,9,0,16,1,7,0,3
Apache Commons Math,org.apache.commons.math3.ml.distance,ChebyshevDistance,0,7,0,0,0,2,0,2,0,2
Apache Commons Math,org.apache.commons.math3.ml.distance,EarthMoversDistance,0,34,0,2,0,8,0,3,0,2
Apache Commons Math,org.apache.commons.math3.ml.distance,EuclideanDistance,0,7,0,0,0,2,0,2,0,2
Apache Commons Math,org.apache.commons.math3.ml.distance,ManhattanDistance,0,7,0,0,0,2,0,2,0,2
Apache Commons Math,org.apache.commons.math3.ml.distance,CanberraDistance,0,50,0,6,0,7,0,5,0,2
Apache Commons Math,org.apache.commons.math3.ode.events,Transformer.new Transformer() {...},0,8,0,0,0,2,0,2,0,2
Apache Commons Math,org.apache.commons.math3.ode.events,Transformer.new Transformer() {...},0,8,0,0,0,2,0,2,0,2
Apache Commons Math,org.apache.commons.math3.ode.events,Transformer.new Transformer() {...},0,14,0,0,0,2,0,2,0,2
Apache Commons Math,org.apache.commons.math3.ode.events,Transformer.new Transformer() {...},0,9,0,0,0,2,0,2,0,2
Apache Commons Math,org.apache.commons.math3.ode.events,Transformer.new Transformer() {...},0,13,0,0,0,2,0,2,0,2
Apache Commons Math,org.apache.commons.math3.ode.events,Transformer,0,54,0,0,0,11,0,1,0,1
Apache Commons Math,org.apache.commons.math3.ode.events,FilterType,0,24,0,0,0,5,0,1,0,1
Apache Commons Math,org.apache.commons.math3.ode.events,EventFilter,24,237,2,20,4,42,3,13,1,4
Apache Commons Math,org.apache.commons.math3.ode.events,FilterType.new FilterType() {...},8,112,2,36,2,39,2,24,0,3
Apache Commons Math,org.apache.commons.math3.ode.events,FilterType.new FilterType() {...},8,112,2,36,2,39,2,24,0,3
Apache Commons Math,org.apache.commons.math3.ode.events,EventState,66,512,16,52,15,105,16,31,3,10
Apache Commons Math,org.apache.commons.math3.ode.events,EventState.new UnivariateFunction() {...},6,24,0,0,2,3,0,2,0,2
Apache Commons Math,org.apache.commons.math3.ode.events,EventHandler.Action,0,44,0,0,0,9,0,1,0,1
Apache Commons Math,org.apache.commons.math3.ode.events,EventState.LocalMaxCountExceededException,9,0,0,0,4,0,2,0,2,0
,,Total:,,,3225,18435,5220,51941,3624,15263,,
,,Statement Coverage,92%,,,,,,,,,
,,Branch Coverage,85%,,,,,,,,,
,,Cyclometric Complexity,15263+3624=18887,,,,,,,,,
